race_id,date,venue,race_no,race_name,surface,distance_m,class,field_size,weather,going,first_no,first_name,first_popularity,first_odds,second_no,second_name,second_popularity,second_odds,third_no,third_name,third_popularity,third_odds,win_payout,quinella_payout,wide_payouts,trio_payout,trifecta_payout,source_bulk,source_detail,jra_official_check,data_status,notes
202606030107,2026-03-28,中山,7,4歳以上1勝クラス,ダート,1800,1勝,13,晴,重,10,タマモカンパネラ,1,2.6,9,マタミカンサン,2,3.2,1,ランスノーブル,3,4.7,260,390,9 - 10:170 / 1 - 10:220 / 1 - 9:210,400,1520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030107/,未照合,公開データ取得済,
202606030108,2026-03-28,中山,8,4歳以上2勝クラス,芝,2000,2勝,12,晴,稍重,5,リーティアコナル,3,7.7,3,マイネルフーガ,4,12.3,12,ジオセントリック,2,3.1,770,4830,3 - 5:1330 / 5 - 12:510 / 3 - 12:780,4430,43740,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030108/,未照合,公開データ取得済,
202606030109,2026-03-28,中山,9,ブラッドストーンS(3勝),ダート,1200,3勝,16,晴,重,2,エコロエイト,4,7.9,7,ラファル,2,3.0,1,サトノガレオン,5,14.6,790,1310,2 - 7:600 / 1 - 2:1640 / 1 - 7:1070,5060,29340,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030109/,未照合,公開データ取得済,
202606030110,2026-03-28,中山,10,伏竜ステークス(OP),ダート,1800,OP,10,晴,重,5,ダノンバーボン,1,2.1,1,ドンエレクトス,4,8.8,8,チャーリー,2,3.1,210,1560,1 - 5:450 / 5 - 8:160 / 1 - 8:350,1000,5590,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030110/,未照合,公開データ取得済,
202606030111,2026-03-28,中山,11,第74回日経賞(GII),芝,2500,G2,15,晴,良,15,マイユニバース,4,7.0,1,ミクニインスパイア,2,4.0,14,ローシャムパーク,3,6.2,700,1330,1 - 15:580 / 14 - 15:1000 / 1 - 14:790,3560,18520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030111/,未照合,公開データ取得済,
202606030112,2026-03-28,中山,12,4歳以上2勝クラス,ダート,1800,2勝,16,晴,重,4,サムシャイン,2,2.9,9,メイショウカシワデ,6,16.5,16,ホレーショ,4,7.9,290,2020,4 - 9:840 / 4 - 16:400 / 9 - 16:1150,3920,14430,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202606030112/,未照合,公開データ取得済,
202609020101,2026-03-28,阪神,1,3歳未勝利,ダート,1200,未勝利,16,晴,稍重,2,ゴールドヴィーナス,4,12.1,3,マリリンバローズ,2,2.6,1,マユナイト,7,23.4,1210,1260,2 - 3:570 / 1 - 2:1980 / 1 - 3:570,3590,19790,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020101/,未照合,公開データ取得済,
202609020102,2026-03-28,阪神,2,3歳未勝利,ダート,1800,未勝利,11,晴,稍重,9,ロードアマルフィ,1,1.5,4,ストロングボーイ,2,3.6,10,リリーサンダー,4,12.7,150,250,4 - 9:150 / 9 - 10:250 / 4 - 10:320,560,1350,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020102/,未照合,公開データ取得済,
202609020103,2026-03-28,阪神,3,3歳未勝利,ダート,1200,未勝利,16,晴,稍重,2,レッドレベンディス,3,4.7,4,ウェルカムソング,2,3.1,12,ナムラロダン,1,2.3,470,980,2 - 4:310 / 2 - 12:170 / 4 - 12:180,440,3980,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020103/,未照合,公開データ取得済,
202609020104,2026-03-28,阪神,4,3歳未勝利,ダート,1800,未勝利,13,晴,稍重,1,レイサンソク,2,3.1,9,ジュンドラドラ,1,2.0,5,サンセバ,4,11.9,310,280,1 - 9:160 / 1 - 5:480 / 5 - 9:410,750,2970,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020104/,未照合,公開データ取得済,
202609020105,2026-03-28,阪神,5,3歳未勝利,芝,1600,未勝利,18,晴,良,10,ラヴリーティアラ,8,21.9,6,タナブイハチターボ,5,12.6,2,パンキー,1,2.5,2190,16060,6 - 10:6780 / 2 - 10:830 / 2 - 6:680,14880,217830,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020105/,未照合,公開データ取得済,
202609020106,2026-03-28,阪神,6,3歳1勝クラス,芝,1400,1勝,11,晴,良,4,メランコリニスタ,3,5.9,3,ファムマルキーズ,2,5.1,2,グロリアスマーチ,1,2.6,590,1710,3 - 4:600 / 2 - 4:250 / 2 - 3:250,970,8170,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020106/,未照合,公開データ取得済,
202609020107,2026-03-28,阪神,7,4歳以上1勝クラス,ダート,1400,1勝,12,晴,良,11,ラピダリア,12,130.1,4,ルクスコスモス,3,10.5,1,ミルミナーヴァ,6,14.5,13010,57510,4 - 11:8760 / 1 - 11:10240 / 1 - 4:1830,124960,1834800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020107/,未照合,公開データ取得済,
202609020108,2026-03-28,阪神,8,三木ホースランドJS(OP),障害,3140,障害,11,晴,良,4,ホウオウプロサンゲ,1,1.9,3,スマイルスルー,2,3.3,6,オールザワールド,3,5.8,190,370,3 - 4:170 / 4 - 6:220 / 3 - 6:280,540,1590,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020108/,未照合,公開データ取得済,
202609020109,2026-03-28,阪神,9,君子蘭賞(1勝),芝,1800,1勝,7,晴,良,2,アンジュドジョワ,2,2.9,1,グランドオーパス,1,2.2,3,トリニティ,3,3.1,290,240,1 - 2:130 / 2 - 3:160 / 1 - 3:130,230,1270,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020109/,未照合,公開データ取得済,
202609020110,2026-03-28,阪神,10,ラジオ関西賞仲春特別(2勝),芝,1400,2勝,11,晴,良,11,ヨウシタンレイ,2,3.4,10,アジュマン,4,7.1,7,チムグクル,1,3.2,340,1720,10 - 11:500 / 7 - 11:210 / 7 - 10:440,1280,8660,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020110/,未照合,公開データ取得済,
202609020111,2026-03-28,阪神,11,第73回毎日杯(GIII),芝,1800,G3,7,晴,良,4,アルトラムス,1,2.4,3,ローベルクランツ,3,5.0,2,カフジエメンタール,2,3.0,240,650,3 - 4:220 / 2 - 4:150 / 2 - 3:270,420,2440,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020111/,未照合,公開データ取得済,
202609020112,2026-03-28,阪神,12,4歳以上2勝クラス,ダート,2000,2勝,14,晴,良,12,ギュルヴィ,1,2.1,4,ユウトザユウト,4,7.7,1,タイセイカイザー,3,6.3,210,1090,4 - 12:430 / 1 - 12:290 / 1 - 4:760,1780,6490,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260328.json,https://db.netkeiba.com/race/202609020112/,未照合,公開データ取得済,
202607010601,2026-03-29,中京,1,3歳未勝利,ダート,1400,未勝利,16,晴,良,12,ルビドゥソレイユ,1,2.0,13,セヴェンヌ,4,8.2,16,カーリキュー,3,6.7,200,610,12 - 13:260 / 12 - 16:250 / 13 - 16:510,890,3020,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010601/,未照合,公開データ取得済,
202607010602,2026-03-29,中京,2,3歳未勝利,ダート,1900,未勝利,14,晴,良,1,メイショウペイト,9,63.0,12,マイカラー,5,19.4,10,コスモブラック,1,2.2,6300,49260,1 - 12:7790 / 1 - 10:2040 / 10 - 12:710,28630,434220,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010602/,未照合,公開データ取得済,
202607010603,2026-03-29,中京,3,3歳未勝利,ダート,1200,未勝利,15,晴,良,7,ロイヤルスパイア,1,1.6,12,ザキノフレンズ,4,13.3,13,フルールサシェ,9,83.7,160,750,7 - 12:350 / 7 - 13:1150 / 12 - 13:4670,7850,17240,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010603/,未照合,公開データ取得済,
202607010604,2026-03-29,中京,4,3歳未勝利,芝,1200,未勝利,17,晴,良,2,メローネ,2,4.0,12,ヤマニンフェイエル,1,2.9,10,アンジュラフィーユ,4,5.6,400,740,2 - 12:270 / 2 - 10:350 / 10 - 12:300,760,4540,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010604/,未照合,公開データ取得済,
202607010605,2026-03-29,中京,5,3歳未勝利,芝,2000,未勝利,16,晴,良,7,エンジョイドアスク,1,2.1,9,レッドブライトン,2,3.6,1,ペガサスジルシ,3,6.4,210,450,7 - 9:210 / 1 - 7:350 / 1 - 9:440,980,2930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010605/,未照合,公開データ取得済,
202607010606,2026-03-29,中京,6,4歳以上1勝クラス,芝,2200,1勝,13,晴,良,5,メイショウアイル,6,9.2,3,パイオニアスクエア,8,21.8,8,ロードガレリア,4,6.5,920,6790,3 - 5:2470 / 5 - 8:810 / 3 - 8:1730,12440,90790,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010606/,未照合,公開データ取得済,
202607010607,2026-03-29,中京,7,4歳以上1勝クラス,ダート,1800,1勝,13,晴,良,12,アイブリンク,2,4.7,4,ディペンダブル,4,6.2,3,ハギノコラソン,1,3.2,470,1690,4 - 12:540 / 3 - 12:390 / 3 - 4:310,1750,10840,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010607/,未照合,公開データ取得済,
202607010608,2026-03-29,中京,8,大寒桜賞(1勝),芝,2200,1勝,7,晴,良,7,テルヒコウ,4,6.8,3,ショウグンマサムネ,5,14.3,4,スタニングレディ,7,42.8,680,3850,3 - 7:1300 / 4 - 7:3150 / 3 - 4:3430,18820,116240,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010608/,未照合,公開データ取得済,
202607010609,2026-03-29,中京,9,4歳以上1勝クラス,芝,1600,1勝,15,晴,良,6,アンダーザライト,2,4.3,2,パスコード,4,7.5,11,アスクヴォルテージ,5,8.0,430,1210,2 - 6:420 / 6 - 11:600 / 2 - 11:1370,4550,25540,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010609/,未照合,公開データ取得済,
202607010610,2026-03-29,中京,10,伊勢ステークス(3勝),ダート,1900,3勝,14,晴,良,8,ゴールデンクラウド,1,2.1,14,テーオーマルコーニ,3,6.8,13,マイノワール,5,11.1,210,760,8 - 14:330 / 8 - 13:510 / 13 - 14:920,2110,6520,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010610/,未照合,公開データ取得済,
202607010611,2026-03-29,中京,11,第56回高松宮記念(GI),芝,1200,G1,18,晴,良,9,サトノレーヴ,1,3.5,6,レッドモンレーヴ,15,67.0,8,ウインカーネリアン,7,19.4,350,11220,6 - 9:3520 / 8 - 9:1610 / 6 - 8:14280,56010,245730,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010611/,未照合,公開データ取得済,
202607010612,2026-03-29,中京,12,鈴鹿特別(2勝),ダート,1400,2勝,16,晴,良,11,コーラルクラウン,1,1.7,14,メイショウタムシバ,5,15.7,6,カルパ,6,17.0,170,1230,11 - 14:580 / 6 - 11:600 / 6 - 14:2640,4920,12370,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202607010612/,未照合,公開データ取得済,
202606030201,2026-03-29,中山,1,3歳未勝利,ダート,1800,未勝利,16,晴,稍重,8,クイーンズホリデー,4,7.9,1,サラサチャチャチャ,1,2.0,6,マスカルポーネ,9,51.4,790,680,1 - 8:310 / 6 - 8:2250 / 1 - 6:990,5120,31550,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030201/,未照合,公開データ取得済,
202606030202,2026-03-29,中山,2,3歳未勝利,ダート,1200,未勝利,16,晴,稍重,3,ガルディーノ,14,237.9,5,アンチェーン,5,9.8,15,ニンジャトットリ,1,3.1,23790,109120,3 - 5:18100 / 3 - 15:12750 / 5 - 15:760,129360,1691360,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030202/,未照合,公開データ取得済,
202606030203,2026-03-29,中山,3,3歳未勝利,ダート,1800,未勝利,15,晴,稍重,14,ジェネラスキング,1,1.9,5,エタンセル,2,3.6,1,ユイノサダハル,5,13.9,190,320,5 - 14:160 / 1 - 14:230 / 1 - 5:540,620,1530,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030203/,未照合,公開データ取得済,
202606030204,2026-03-29,中山,4,3歳未勝利,芝,1800,未勝利,16,晴,良,12,トーセンブリラーレ,1,2.7,13,ピースフルマインド,6,14.2,15,ヤマメホープ,5,10.2,270,2160,12 - 13:750 / 12 - 15:530 / 13 - 15:1380,5300,23230,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030204/,未照合,公開データ取得済,
202606030205,2026-03-29,中山,5,3歳未勝利,芝,2200,未勝利,13,晴,良,2,キンググローリー,5,7.5,10,ニシノヒノトリ,3,5.0,3,ゴンファロニエーレ,1,3.6,750,1500,2 - 10:450 / 2 - 3:620 / 3 - 10:600,2700,20800,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030205/,未照合,公開データ取得済,
202606030206,2026-03-29,中山,6,3歳1勝クラス,ダート,1200,1勝,13,晴,稍重,7,コックピットサイト,2,2.9,11,モズタンケ,3,5.7,2,プルメリアリノ,1,1.9,290,810,7 - 11:260 / 2 - 7:150 / 2 - 11:260,460,3650,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030206/,未照合,公開データ取得済,
202606030207,2026-03-29,中山,7,4歳以上1勝クラス,ダート,1800,1勝,15,晴,稍重,12,フェスタリア,4,6.2,13,ナクライト,2,5.1,9,マリンバンカー,1,2.7,620,1450,12 - 13:540 / 9 - 12:320 / 9 - 13:430,1880,12240,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030207/,未照合,公開データ取得済,
202606030208,2026-03-29,中山,8,4歳以上1勝クラス,ダート,1200,1勝,16,晴,稍重,5,ルイステソーロ,1,2.3,6,アースミューズ,11,89.2,8,ティピティーナ,5,12.0,230,6270,5 - 6:2180 / 5 - 8:880 / 6 - 8:14550,36980,155190,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030208/,未照合,公開データ取得済,
202606030209,2026-03-29,中山,9,ミモザ賞(1勝),芝,2000,1勝,7,晴,良,3,ベンヴェヌータ,3,5.9,2,ドナルンバ,1,2.7,5,ランザワールド,2,2.7,590,830,2 - 3:270 / 3 - 5:270 / 2 - 5:170,510,4580,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030209/,未照合,公開データ取得済,
202606030210,2026-03-29,中山,10,船橋ステークス(3勝),芝,1200,3勝,15,晴,良,10,サウンドモリアーナ,7,11.8,6,カンシン,2,4.8,15,トーセンエスクード,1,4.7,1180,3440,6 - 10:1250 / 10 - 15:970 / 6 - 15:450,4010,31000,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030210/,未照合,公開データ取得済,
202606030211,2026-03-29,中山,11,第33回マーチステークス(GIII),ダート,1800,G3,15,晴,稍重,15,サンデーファンデー,8,12.8,7,アクションプラン,5,9.6,4,ブレイクフォース,7,12.7,1280,6360,7 - 15:1970 / 4 - 15:2460 / 4 - 7:1320,17960,117600,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030211/,未照合,公開データ取得済,
202606030212,2026-03-29,中山,12,4歳以上2勝クラス,芝,1200,2勝,11,晴,良,10,トーセントラム,6,12.0,9,ビービーエフォート,2,3.6,5,カリーシ,8,16.9,1200,1810,9 - 10:520 / 5 - 10:1440 / 5 - 9:730,5840,35510,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202606030212/,未照合,公開データ取得済,
202609020201,2026-03-29,阪神,1,3歳未勝利,ダート,1800,未勝利,14,晴,良,1,ロイスター,6,11.0,2,ルパピヨンブラン,9,28.3,5,アグレイビューティ,2,3.0,1100,10220,1 - 2:2790 / 1 - 5:900 / 2 - 5:1080,8270,79740,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020201/,未照合,公開データ取得済,
202609020202,2026-03-29,阪神,2,3歳未勝利,ダート,2000,未勝利,9,晴,良,3,ミスターエメラルド,1,1.3,6,グランシャン,2,5.9,4,サラサダンディー,7,56.9,130,210,3 - 6:130 / 3 - 4:620 / 4 - 6:1070,1590,2890,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020202/,未照合,公開データ取得済,
202609020203,2026-03-29,阪神,3,3歳未勝利,ダート,1400,未勝利,16,晴,良,14,シャープインサイト,6,9.6,13,ナブッコ,4,6.6,3,シャンパンスター,1,3.8,960,3340,13 - 14:920 / 3 - 14:630 / 3 - 13:490,3420,27730,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020203/,未照合,公開データ取得済,
202609020204,2026-03-29,阪神,4,障害4歳以上未勝利,芝,2970,未勝利,14,晴,良,2,ケイテンアイジン,7,18.4,8,アナザーエース,1,2.6,9,セキテイオー,4,10.2,1840,2500,2 - 8:810 / 2 - 9:2040 / 8 - 9:460,4810,36090,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020204/,未照合,公開データ取得済,
202609020205,2026-03-29,阪神,5,3歳未勝利,芝,2000,未勝利,12,晴,良,5,サイモンシャリオ,2,3.1,11,フレアオブセンス,3,7.4,7,チェファルー,1,1.7,310,690,5 - 11:250 / 5 - 7:140 / 7 - 11:240,370,2980,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020205/,未照合,公開データ取得済,
202609020206,2026-03-29,阪神,6,3歳1勝クラス,ダート,1200,1勝,10,晴,良,1,カネコメブライト,5,11.5,8,アームズレジェンド,3,3.3,7,カッタッパ,1,3.0,1150,2260,1 - 8:570 / 1 - 7:450 / 7 - 8:230,1670,16300,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020206/,未照合,公開データ取得済,
202609020207,2026-03-29,阪神,7,4歳以上1勝クラス,芝,1400,1勝,14,晴,良,2,テーオーシュタイン,3,6.6,14,メイショウサチダケ,5,8.3,1,コルドンブルー,2,3.9,660,2770,2 - 14:1030 / 1 - 2:690 / 1 - 14:1150,5430,41640,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020207/,未照合,公開データ取得済,
202609020208,2026-03-29,阪神,8,四国新聞杯(2勝),芝,2000,2勝,7,晴,良,4,エコテーラー,6,17.3,5,ステラクラウン,1,1.6,7,キタサンハナビラ,2,5.1,1730,1810,4 - 5:450 / 4 - 7:940 / 5 - 7:230,2180,21860,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020208/,未照合,公開データ取得済,
202609020209,2026-03-29,阪神,9,4歳以上1勝クラス,ダート,1800,1勝,15,晴,良,14,テイエムパイロット,2,4.9,15,ビルンバウム,7,13.7,7,リアルフォルゴーレ,8,15.1,490,3450,14 - 15:1190 / 7 - 14:1110 / 7 - 15:2620,13750,55990,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020209/,未照合,公開データ取得済,
202609020210,2026-03-29,阪神,10,御堂筋ステークス(3勝),芝,2400,3勝,11,晴,良,4,ギャンブルルーム,6,15.4,2,ベトルス,2,3.7,1,コーチェラバレー,1,3.6,1540,2870,2 - 4:950 / 1 - 4:1060 / 1 - 2:320,4200,36600,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020210/,未照合,公開データ取得済,
202609020211,2026-03-29,阪神,11,六甲ステークス(L),芝,1600,L,13,晴,良,6,ベラジオボンド,1,2.8,7,クランフォード,4,8.3,1,メイショウチタン,10,29.9,280,1100,6 - 7:480 / 1 - 6:1470 / 1 - 7:2680,8260,28290,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020211/,未照合,公開データ取得済,
202609020212,2026-03-29,阪神,12,4歳以上2勝クラス,ダート,1200,2勝,16,晴,良,10,ハリーケーン,2,5.0,16,ドンパッショーネ,5,9.4,9,ズバットマサムネ,12,87.1,500,2140,10 - 16:790 / 9 - 10:4090 / 9 - 16:10660,31070,118000,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260329.json,https://db.netkeiba.com/race/202609020212/,未照合,公開データ取得済,
202606030301,2026-04-04,中山,1,3歳未勝利,ダート,1200,未勝利,16,雨,稍重,8,カンレイスター,1,2.2,5,アドミ,3,6.9,12,エコロセレナ,2,6.5,220,610,5 - 8:240 / 8 - 12:380 / 5 - 12:800,1590,5430,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030301/,未照合,公開データ取得済,
202606030302,2026-04-04,中山,2,3歳未勝利,ダート,1800,未勝利,14,雨,稍重,5,アオハルブルース,1,1.9,14,ガーディアンテイル,3,4.3,11,ゴールドドレッサ,9,45.9,190,360,5 - 14:220 / 5 - 11:1100 / 11 - 14:2080,6840,15160,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030302/,未照合,公開データ取得済,
202606030303,2026-04-04,中山,3,3歳未勝利,ダート,1200,未勝利,16,雨,稍重,1,エコロバロン,3,7.5,3,クリオロゴールド,2,3.3,2,ライカ,7,16.7,750,870,1 - 3:390 / 1 - 2:1190 / 2 - 3:850,2830,14530,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030303/,未照合,公開データ取得済,
202606030304,2026-04-04,中山,4,障害4歳以上未勝利,芝,2880,未勝利,14,雨,良,12,ミレニアムヒロイン,4,6.3,8,アバットゥータ,7,18.5,11,モンツァフレイバー,5,13.6,630,7300,8 - 12:1870 / 11 - 12:910 / 8 - 11:1770,14040,82590,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030304/,未照合,公開データ取得済,
202606030305,2026-04-04,中山,5,3歳未勝利,芝,1600,未勝利,16,曇,良,3,ヴェガリア,2,4.0,11,フリーヤ,8,21.7,13,ヤマニンアレシス,1,2.4,400,4570,3 - 11:1390 / 3 - 13:230 / 11 - 13:990,2630,19330,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030305/,未照合,公開データ取得済,
202606030306,2026-04-04,中山,6,3歳未勝利,ダート,1800,未勝利,13,雨,稍重,8,アビヤント,4,7.5,7,メディチパワー,6,18.5,4,ヴァンデスペランス,1,2.2,750,7830,7 - 8:2000 / 4 - 8:530 / 4 - 7:420,4640,38050,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030306/,未照合,公開データ取得済,
202606030307,2026-04-04,中山,7,4歳以上1勝クラス,芝,2000,1勝,12,雨,良,1,マリアイリダータ,1,2.0,9,ベネスピラ,6,27.0,7,アリスメティーク,2,4.8,200,2850,1 - 9:830 / 1 - 7:230 / 7 - 9:1300,2910,12770,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030307/,未照合,公開データ取得済,
202606030308,2026-04-04,中山,8,4歳以上1勝クラス,ダート,1800,1勝,11,雨,重,5,ロードソルスティス,5,9.1,3,ファルコンミノル,3,6.2,1,オウケンシルヴァー,6,9.7,910,2600,3 - 5:810 / 1 - 5:1140 / 1 - 3:560,5200,36110,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030308/,未照合,公開データ取得済,
202606030309,2026-04-04,中山,9,山吹賞(1勝),芝,2200,1勝,12,曇,稍重,12,ケントン,12,56.4,4,ポッドクロス,2,5.0,13,イモータリス,1,4.1,5640,19300,4 - 12:5130 / 12 - 13:3330 / 4 - 13:470,21240,178150,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030309/,未照合,公開データ取得済,
202606030310,2026-04-04,中山,10,千葉日報杯(2勝),ダート,1800,2勝,15,雨,重,3,オリーブグリーン,2,6.1,6,リザードアイランド,1,1.9,11,ピコシー,4,8.4,610,700,3 - 6:330 / 3 - 11:710 / 6 - 11:340,1550,8820,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030310/,未照合,公開データ取得済,
202606030311,2026-04-04,中山,11,第58回ダービー卿チャレンジ(GIII),芝,1600,G3,15,曇,稍重,11,スズハローム,10,15.9,16,サイルーン,6,12.4,8,ファーヴェント,1,5.7,1590,13450,11 - 16:4170 / 8 - 11:1780 / 8 - 16:1580,23540,188810,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030311/,未照合,公開データ取得済,
202606030312,2026-04-04,中山,12,4歳以上2勝クラス,ダート,1200,2勝,16,曇,重,12,コパノヴィンセント,15,101.1,1,ホウオウプレミア,7,14.7,14,マクミランテソーロ,2,4.6,10110,75620,1 - 12:18760 / 12 - 14:5880 / 1 - 14:1080,70670,826930,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202606030312/,未照合,公開データ取得済,
202609020301,2026-04-04,阪神,1,3歳未勝利,ダート,1800,未勝利,16,小雨,稍重,16,ペトリコール,1,1.4,12,ヤマニンエルファバ,5,15.3,15,コイタマチャン,6,17.6,140,1060,12 - 16:500 / 15 - 16:320 / 12 - 15:2370,4060,12090,https://github.com/uma-logic-user/uma-logic/blob/main/data/results_20260404.json,https://db.netkeiba.com/race/202609020301/,未照合,公開データ取得済,
